"upper","lower","_COL3","Sum_area_m2_","Sum_volume_m3_","_COL6","_COL7","_COL8","_COL9","_COL10","_COL11","_COL12","_COL13","_COL14","_COL15","_COL16","_COL17","_COL18","_COL19","_COL20","_COL21","_COL22","_COL23","_COL24","Avg_SD_","_COL26","_COL27","_COL28","_COL29","_COL30","_COL31","_COL32"
-10.5,-11,0.029555733614136,29555.733614136,325113.06975549,0,0,0,0,0,0,0.507,0.0507,0.0082,0.0796,0.0163,0.0025,0.6003,0.0971,0.0096,0.0031,0.0506,0.1053,12.775938189845,5.1658,0,0,0.0159,0.5007,92.3653,0.0474,0.101
-9,-9.5,0.052474154624178,52474.154624178,498504.46892969,0,0,0,0.049922503974191,0.0041791101022756,0.00096591373442151,0.54896951418823,0.054964996594758,0.0088845448354105,0.13287374347399,0.02705229284916,0.0042772758229477,0.62622160272284,0.10146316231543,0.010026817253116,0.0032690896708209,0.053717713961325,0.1105095278092,22.242901560504,5.13905,0,0.010805502837984,0.25745117139495,1.4759609398469,91.712352533492,0.053228158910187,0.10651362088526
-8.5,-9,0.025013839544222,25013.839544222,225124.555898,0,0,0,0.007,0.0006,0.0001,0.5723,0.0572,0.0093,0.1359,0.0278,0.0043,0.6754,0.1067,0.0104,0.0035,0.0579,0.1159,25.869205298013,5.1017,0,0.0022,0.3922,1.6224,91.1276,0.064,0.1133
-8,-8.5,0.05784830154411,57848.30154411,491710.56312493,0,0,0,0.031429297252843,0.0026181821724636,0.00058585867114864,0.57673535624495,0.057632323501315,0.0093616162075416,0.16831616402397,0.033952525770826,0.0052484849272141,0.80024240969719,0.13958282462848,0.014471716692781,0.0040888888167204,0.074565654453088,0.15013938994388,25.249691966713,4.88435,0,0.012027274557729,0.37263335108679,2.1720484992166,108.33656174491,0.072236361746861,0.14551413743175
-7.5,-8,0.15373832227504,153738.32227504,1229906.5782003,6.580331138167e-005,0,0,0.021018282053966,0.0017531463621092,0.00042194068930698,0.65065371602966,0.065181872458462,0.010530099216222,0.27210451511351,0.051950116819734,0.0084460460603944,0.69976987636945,0.10808183212654,0.010229828081926,0.0036129214029836,0.059296497978133,0.11856595329593,35.84331799474,5.0865,0,0.012119466140078,0.84366502714173,3.7052280230822,88.308679132306,0.060796076503932,0.11424934464981
-7,-7.5,0.24615581381852,246155.81381852,1846168.6036389,5.9942357705037e-005,0,0,0.0084354976030969,0.0007003724234141,0.00016799611568964,0.67881700546978,0.067928666173812,0.010978767452366,0.31537480064947,0.058424436535715,0.0096971402454243,0.80353885296956,0.13298187054925,0.013378070787611,0.0040822995931799,0.073610750901443,0.14612223244315,38.001550625831,4.8625777777778,0,0.0051329929682468,0.9489906861542,4.8130814625896,100.21471202658,0.07160103916597,0.14176656068425
-6.5,-7,0.28846593157839,288465.93157839,2019261.5210488,0.00043554418610812,1.974052699581e-005,0,0.0082952702311828,0.00070832060742331,0.00017996345787431,0.73551939675648,0.073606488209865,0.011858305636887,0.35788307860185,0.067206444507253,0.010937867162367,0.79816713890778,0.12773857920545,0.012663779245903,0.0040507425961841,0.071333135306761,0.14173886421203,44.8207480676,4.89724,0.00044432665143898,0.0061329390219837,1.3084780617247,5.6731477947175,95.782508222858,0.068709121462279,0.13621890967398
-6,-6.5,0.32902282366577,329022.82366577,2138648.3538275,0.011162767819678,0.00079504600866443,0.00011372781850448,0.0096761284172333,0.00079899089475884,0.00018324794489075,0.82651421947114,0.082704091224094,0.013328203392854,0.42560441804626,0.078465396741208,0.013074054777308,0.85051784229443,0.14014652046008,0.0141457716743,0.0041558742082624,0.076987406837631,0.15221132771112,53.5182680107,4.8115833333333,0.014042612414877,0.0086477392863336,1.7869852349458,7.4178526390869,98.423993617398,0.075338197904109,0.14742109100678
-5.5,-6,0.45739661637345,457396.61637345,2744379.6982407,0.039054550618613,0.0027470608922582,0.00039442699389385,0.011369187645202,0.00094525229269803,0.00020670305579164,0.91365506333955,0.091349507334978,0.014742706854806,0.50130863672061,0.089211899305958,0.015317680151351,0.8544267236881,0.13857813651163,0.013849138215762,0.0040700847285492,0.07546004111978,0.14885432371558,62.128687093592,4.8232473684211,0.044806956506652,0.011836076174981,2.3548630825653,9.3365993970639,94.206125818932,0.073762856892602,0.14395825566552
-5,-5.5,0.65020991800327,650209.91800327,3576154.549018,0.11333867731477,0.0079533888043892,0.0011436626268271,0.025936036638647,0.0021638870417681,0.00049285803925214,1.1026112869848,0.10998946744066,0.017803887732226,0.61549518288461,0.099035271929284,0.018766211074791,0.84677674226251,0.13583161396025,0.013614094152602,0.0040326638422893,0.076086457149898,0.15045411998217,78.225683849462,4.829552,0.13160317124862,0.034353578306192,3.5897868730163,13.964434242022,88.39434569712,0.072874106527781,0.14633157749751
-4.5,-5,0.90655117157673,906551.17157673,4532755.8578836,0.18770452243404,0.013167256627026,0.0019081685464375,0.083337222843701,0.0069152094606256,0.0015900138707515,1.3898507406126,0.1378589626872,0.022432727504771,0.65289344128976,0.0951025919531,0.01991736929598,0.83321222142426,0.12927569453533,0.012401746703305,0.0041134541123843,0.077137728248646,0.14880680157045,98.329929158607,4.8411068965517,0.24097437175819,0.12061452507631,5.5666743834673,19.253265815474,77.031861088475,0.072018748866212,0.14614685344243
-4,-4.5,2.1234752593285,2123475.2593285,9555638.6669781,0.20489037088766,0.014369685642731,0.0020761992478352,0.049601328428644,0.0041148309205943,0.00094366005118053,1.7183522404325,0.17010202688574,0.027738902785901,0.65398540356743,0.099889891008373,0.01973127442778,0.80577929951442,0.12365284357767,0.011359032416321,0.0043206900438209,0.076819005132912,0.14739077909628,118.86618142387,4.8404076923077,0.30536212363627,0.079954704944859,8.0007894025217,24.037793136856,68.793245618872,0.070412930472866,0.14538805256907
-3.5,-4,1.6832571495557,1683257.1495557,6733028.5982226,0.2088593834446,0.014637217810571,0.0021116903228797,0.099484078142171,0.0082561083215921,0.0018943645548543,2.1028753465733,0.20780904999764,0.033965860766694,0.66704475404244,0.10039113156202,0.019984353665501,0.81934862744634,0.12659392207723,0.012018122875605,0.0045017996859196,0.080051401707167,0.1535756311533,137.56845060256,4.79192,0.37345348274034,0.1712499035277,10.630659783334,27.285228292738,65.231843534972,0.07302932455994,0.15202596697551
-3,-3.5,1.2049974411021,1204997.4411021,4217491.0438573,0.19506427017605,0.013641850344147,0.001975589786639,0.29720397062608,0.024656048581023,0.0056555459631709,2.7800012439661,0.26944100633006,0.044891773746247,0.63494486918949,0.090793928478267,0.018812570246231,0.78812966790829,0.12007244742118,0.010428423918098,0.0041956411623708,0.079590351927279,0.14995841407673,176.53886364331,4.8169805555556,0.50886546348497,0.55169134525411,15.298317954246,27.736790963245,53.138690976418,0.072624661571736,0.14833137273616
-2.5,-3,0.91084495221324,910844.95221324,2732534.8566397,26.442710977288,1.8499157491137,0.2682270260675,0.73516875117365,0.060984357842978,0.013998519510061,4.0162475085242,0.38742405879027,0.064948440990829,0.3425911150918,0.048679784641521,0.010433449818153,0.79037103299681,0.12298239163064,0.010612778748865,0.0041771781772971,0.085777298753763,0.15599802551485,217.2039887906,4.7869,20.148676108728,1.4116969790678,23.956415030817,14.48616655948,44.391041620815,0.07986458529286,0.15634409154638
-2,-2.5,0.99444482318327,994444.82318327,2486112.0579582,89.809727180267,6.2816080261689,0.91247699068095,1.3778761630693,0.11418391175993,0.026229196114666,5.279109679487,0.51083191127214,0.085245817937647,0.026722971053663,0.0050972675351441,0.00081461067120022,0.74737481795833,0.11657749407785,0.0097388610672169,0.0038556854510909,0.086715499897313,0.15594924507147,269.25072030246,4.8870193548387,64.326659736115,2.7453369922951,32.821635480724,1.2636013641327,34.226789362019,0.085201674389819,0.15683795281078
-1.5,-2,1.439135641451,1439135.641451,2878271.2829021,113.2039718242,7.9221045449305,1.1525541368792,1.8080757277878,0.14984558929028,0.034407567906364,6.3193777015141,0.60981871257765,0.10195612062461,0.046369804045227,0.009498858248027,0.0011951216757314,0.73600573002492,0.11824476546077,0.009701496306379,0.0038520724867414,0.096478767806283,0.16008132913648,327.90852129664,4.846216,79.664211919877,3.6974272741635,41.034831527858,1.5130729467108,26.397719145539,0.093778350736767,0.16049773763377
