"upper","lower","_COL3","Sum_area_m2_","Sum_volume_m3_","_COL6","_COL7","_COL8","_COL9","_COL10","_COL11","_COL12","_COL13","_COL14","_COL15","_COL16","_COL17","_COL18","_COL19","_COL20","_COL21","_COL22","_COL23","_COL24","Avg_SD_","_COL26","_COL27","_COL28","_COL29","_COL30","_COL31","_COL32"
-3,-3.5,0.023111174751485,23111.174751485,80889.111630196,0.0087247861899848,0.0006,0.0001,1.5551708634616,0.078151568435637,0.0079618922143828,5.2303168992395,0.51107617729609,0.083353649433454,2.7925223577497,0.56057808268271,0.084182595707684,2.7359558107951,0.35479056523172,0.056301577119976,0.078964373117006,0.10387519321901,0.023770856139073,112.1599725688,3.8391333333333,0.0099700675790851,0.015427316528593,18.497582988574,29.447158751985,239.19464519143,0.060007840529773,0.031133348090193
-2.5,-3,0.077847166733468,77847.166733468,233541.5002004,0.0031334454923619,0.00019333877103948,1.5905595672814e-005,1.2934582443326,0.065183859171387,0.0066747277485553,6.8915708127597,0.67051298362113,0.10989954025508,3.2160349650507,0.62788488881884,0.095952902293312,2.9112962732665,0.37935667699084,0.058170897829496,0.088245380460062,0.11570147141783,0.024354773814577,131.81337824987,3.67564,0.0094397740897069,0.021530384849999,25.122722401087,36.646514115922,220.23995345552,0.066177257339625,0.033247613521544
-2,-2.5,0.16683904565342,166839.04565342,417097.61413355,0.0011430923179963,9.0741935684526e-005,0,0.36144166198592,0.018769401811284,0.0020983287402652,7.8126258184324,0.75914270991206,0.12450153784631,3.4805634517664,0.6660090777389,0.10391396342897,3.0370545949145,0.39956953947782,0.060281883037241,0.10181168218728,0.14738536820706,0.026004972775419,149.01949668811,3.3665,0.0095339526725544,0.031137997931507,29.295672418098,45.419410983834,192.69195345144,0.068149356528107,0.032214914998472
-1.5,-2,0.45434456346115,454344.56346115,908689.12692229,0.0012682415693629,7.1307957553953e-005,0,1.256147551319,0.064176193539636,0.0068543000104696,7.4952714584846,0.71609472828278,0.11955232225097,3.491397408169,0.63963455026354,0.099923220625833,2.706467896161,0.38474671476549,0.059182234162432,0.10108315805269,0.22865878075615,0.030409733772033,165.52145420439,2.9662413793103,0.01063192151021,0.068638773067153,30.227997688446,53.907063920997,147.93510587868,0.080614093041072,0.034107762161521
-1,-1.5,0.5483782515861,548378.2515861,822567.37737915,0.0011821499676713,6.9116347210479e-005,0,2.1377243842618,0.10754315877351,0.010964126275279,8.0425700366091,0.7076059929481,0.12804155285931,3.8549635162761,0.68135627618428,0.10880602492971,2.8494788222824,0.40818438830646,0.062754289765257,0.11501945136588,0.21563191406613,0.028169018647168,235.40174936079,2.823303030303,0.0083449788063849,0.036188481857546,41.476466560267,54.69710770495,114.43386836887,0.098466052055515,0.028080102464623
-0.5,-1,0.14729845584357,147298.45584357,147298.45584357,0.0012107360500881,8.7597695638483e-005,0,2.0754669915761,0.10520091994202,0.010981773406357,9.2324916766039,0.81977889103011,0.14634459661008,4.0154458706622,0.71197367207022,0.11281684264374,2.796880535295,0.41401774421607,0.05945626516736,0.12451816804177,0.17433542633877,0.024254261041459,315.28582319633,2.86225,0.0040262041707871,0.090610773051709,55.142513126098,58.05724695815,86.168839401893,0.10283670615026,0.022384804051024
0,-0.5,0.011716188560275,11716.188560275,5858.0942801377,0.0024000053607444,0.00015000053607444,0,0,0,0,0,0,0,4.3423498214872,0.8029500691536,0.12024999410318,2.6618001715438,0.40335001769046,0.056850006968968,0.12094999731963,0.12884999946393,0.021899997855702,433.64835660326,2.9723,0.0043500037525211,0,0,92.793320628145,37.5637543481,0.085550017690457,0.017399998927851
