"upper","lower","_COL3","Sum_area_m2_","Sum_volume_m3_","_COL6","_COL7","_COL8","_COL9","_COL10","_COL11","_COL12","_COL13","_COL14","_COL15","_COL16","_COL17","_COL18","_COL19","_COL20","_COL21","_COL22","_COL23","_COL24","Avg_SD_","_COL26","_COL27","_COL28","_COL29","_COL30","_COL31","_COL32"
-5.5,-6,0.37092135852252,370921.35852252,2225528.1511351,0.1210610314619,0.0084733688959272,0.0012134324565864,0.019199086724148,0.0015821938304484,0.00037163757473135,2.3540850161366,0.23290010695624,0.037544291837771,1.5493956886885,0.31221074030953,0.039016945569317,1.8407265289819,0.24036003159589,0.041791928042955,0.04051580078767,0.08470961186542,0.01252227833855,100.40430320043,6.32603,0.12489892974211,0.027372461289591,9.9022160431981,19.300057527479,178.43886704099,0.075182573647881,0.022439023182292
-5,-5.5,1.597314992594,1597314.992594,8785232.459267,0.15623583499608,0.010926493250317,0.0015555239053699,0.022618965617579,0.001867613994164,0.00043180820920645,2.9361587460212,0.28987201913403,0.046795582721338,1.7430219853343,0.3508651845335,0.046322390421001,1.8395476267575,0.24331784547467,0.041645189322783,0.041092786378857,0.08467271854853,0.012443077291077,112.35222119767,6.3418957446809,0.16304201483193,0.034076148193147,12.831650363796,22.480767540187,171.78319019515,0.074993076014674,0.02169760960523
-4.5,-5,1.0601593168313,1060159.3168313,5300796.5841563,0.20969525966497,0.014663854537761,0.0020838888904307,0.28532432125636,0.015282812202029,0.0018573566675126,3.684397697271,0.36334270214392,0.058687779779115,1.998064223408,0.40222394865887,0.058196696851209,1.8188223587612,0.25239097990972,0.041357527857663,0.04250874244904,0.084509458005402,0.012452406463937,130.88037553864,6.2609454545455,0.23395174958221,0.049916549280963,16.856053938653,26.55608589848,162.75974248018,0.074553896940247,0.020665571806552
-4,-4.5,0.4555214810769,455521.4810769,2049846.664846,0.27799624722242,0.019464373434694,0.0027667954462042,0.30354939229209,0.017522846736618,0.0025043471090349,4.5670955526737,0.45031682445084,0.0727372961836,2.3708941396304,0.4770293605206,0.070277157528407,1.8311987539575,0.26410862708288,0.041306465943822,0.044666975842176,0.084589094974602,0.012278235024636,152.72972582214,6.22623,0.32086984404239,0.12025413153321,21.726441823771,30.954596960638,151.25229063559,0.074627995059179,0.019050994706428
-3.5,-4,0.36905166376213,369051.66376213,1476206.6550485,0.33581304630768,0.02350120836811,0.0033366463039889,0.17915099160043,0.014427234036975,0.0032061665180305,5.812784866619,0.57206625323291,0.092591809360066,2.6833590632717,0.54046127259702,0.079604926343529,1.8794077608978,0.27856911087434,0.040350344505743,0.04807666206518,0.084905152407874,0.011933904966773,174.58648092522,6.1260064516129,0.39016918870006,0.29019527001331,28.26028266376,35.214103502927,136.20319430576,0.074611483894974,0.017456011695071
-3,-3.5,0.1993329440088,199332.9440088,697665.3040308,0.34885885572513,0.024405538544218,0.0034721888655732,0.91258307912115,0.060022406090127,0.010649369941902,6.6843463739764,0.6554921102243,0.1064111628777,2.9764854470784,0.59975610751082,0.088002217230257,1.9908762162618,0.31242262011357,0.039881875317288,0.053687076043316,0.087160954385491,0.011425532451657,194.99257195535,5.94505,0.4154215332632,0.80346178631531,33.623133814609,39.1538126169,126.98780196719,0.076286248395539,0.016137794664351
-2.5,-3,0.13628444209454,136284.44209454,408853.32628361,0.98997403641394,0.069262555708357,0.0098429004986618,1.0492397949476,0.086130075652737,0.019555760282586,5.0178391184526,0.46452438994656,0.079465299889257,3.2907553973833,0.66274869228861,0.095910204461925,1.9570222357695,0.28776087359665,0.041953853192079,0.052932243703869,0.085817631165926,0.011317790586623,238.71933324702,6.0023631578947,1.3568775084857,1.9647836279217,27.292306211868,42.840903452585,108.25706711444,0.076039613265685,0.013845035212184
-2,-2.5,0.26232466698759,262324.66698759,655811.66746898,21.514327390159,1.4985867786165,0.21331186402577,2.1906211269829,0.1751024249949,0.039015442989379,3.8223303139603,0.30220248813553,0.060690384112664,2.1805748455421,0.43947790730501,0.063008339314904,2.0736975578254,0.3244397750393,0.03979094429629,0.058867810515659,0.087549698136753,0.010822306039689,277.11434394347,5.9356961538462,22.159333868989,3.9556395662308,23.238711106351,26.104669112018,89.200160377568,0.076789836803861,0.012418913668164
-1.5,-2,0.19387000788636,193870.00788636,387740.01577272,63.594984973604,4.3148708167314,0.62996748031957,3.5553074726577,0.29115078038855,0.066707743913105,4.6197827628897,0.32201974004785,0.073624270602373,0.6323235766925,0.12728325635232,0.017799229877204,2.1785993637554,0.35279903037541,0.038660963600604,0.066117273663732,0.090478682340795,0.010370216512737,322.16187962152,5.7423772727273,61.321099254489,7.1835138309768,22.200340520102,5.710103743691,71.608566620533,0.07906588322286,0.011197621659467
-1,-1.5,0.27552186135673,275521.86135673,413282.7920351,32.429668662036,1.8747132651095,0.32153167730178,2.0063347010784,0.14632483352738,0.030696673834966,4.6823585092911,0.33485834363876,0.074571272517622,1.4924205292565,0.30050841754274,0.042601081626851,2.1551746703239,0.33472954584348,0.039813644102856,0.065222733124645,0.088590126322575,0.01023233980136,394.60914516545,5.7817870967742,39.989992473911,3.1498909554187,22.06480017366,11.784548931043,50.777452310658,0.079784673006112,0.010151000178999
-0.5,-1,0.28771907169262,287719.07169262,287719.07169262,4.7919463114202,0.33427843373101,0.047770311709469,1.8834779316975,0.12416281220445,0.022423916662897,4.3268620381605,0.35889528021466,0.067852606761634,3.3841370616552,0.68008313697274,0.089493974512555,2.2574747450249,0.37244297682069,0.036991180220708,0.071427226280385,0.093057501884992,0.0095089724533851,477.82938292036,5.5124088235294,10.627284535227,2.0652238816807,23.004754089735,26.918057817443,27.966410465651,0.077706419354871,0.0089416390134509
0,-0.5,0.040423308169944,40423.308169944,20211.654084972,0.20523229618468,0.014345907843105,0.0020536701628062,0,0,0,0,0,0,4.5130639549338,0.87628907496769,0.10500174957289,2.2702704209829,0.37433827084296,0.035186823045309,0.071154147867761,0.078093289382959,0.0085820736503741,522.30809992932,5.570225,0.29010187331255,0,0,32.756368316386,12.935378165582,0.061360736196444,0.0069753722842692
