"upper","lower","_COL3","Sum_area_m2_","Sum_volume_m3_","_COL6","_COL7","_COL8","_COL9","_COL10","_COL11","_COL12","_COL13","_COL14","_COL15","_COL16","_COL17","_COL18","_COL19","_COL20","_COL21","_COL22","_COL23","_COL24","Avg_SD_","_COL26","_COL27","_COL28","_COL29","_COL30","_COL31","_COL32"
-18.5,-19,0.061484950234791,61484.950234791,1168214.054461,0,0,0,0.016660584846475,0.0013930332855686,0.00032325832139216,0.50590224229937,0.050611584698815,0.0081,0,0,0,0.96906915237388,0.1492196360053,0.023021016022022,0.02347463276488,0.075662959142303,0.023399955538119,6.4057354654474,8.0887333333333,0,0.00011162916069608,0.007125411697001,0,171.99874462939,0.1263011402004,0.047520464972536
-18,-18.5,0.027749725400617,27749.725400617,513369.91991142,0,0,0,0.006,0.0005,0.0001,0.509,0.0509,0.0082,0,0,0,0.9892,0.1505,0.0232,0.0238,0.0769,0.0238,7.0686166298749,8.0298,0,0.0001,0.0118,0,174.7621,0.1217,0.0457
-17.5,-18,0.20613585928253,206135.85928253,3710445.4670856,0,0,0,0.012006431034212,0.00099491926318502,0.00023357141472261,0.51448663013402,0.051480606706596,0.0082133639819004,0,0,0,0.97430107576433,0.14877581121301,0.023207690233815,0.023814753852604,0.073743122417866,0.022480024665693,8.0989918780081,8.0284454545455,0,0.0001938278288777,0.021659102365349,0,172.31175851241,0.1062919279596,0.039577633778899
-17,-17.5,0.054933515482244,54933.515482244,961336.52093926,0,0,0,0.0061500038984943,0.0005,0.0001,0.52505016763525,0.052500015593977,0.0083500038984943,0,0,0,1.0010485770496,0.15074978558281,0.023499961015057,0.024349941522586,0.07354991813162,0.022049996101506,9.880916443619,7.99035,0,0.00025000389849429,0.051600709525961,0,174.70800700295,0.099099984406023,0.036400007796989
-16.5,-17,0.028348098911845,28348.098911845,481917.68150137,0,0,0,0.0062,0.0005,0.0001,0.5294,0.0529,0.0085,0,0,0,1.0245,0.1527,0.0234,0.0248,0.0747,0.0225,10.46955481972,7.9992,0,0.0003,0.0654,0,175.5079,0.102,0.0376
-16,-16.5,0.056696257121949,56696.257121949,935488.24251216,0,0,0,0.0063,0.0005,0.0001,0.54639174296397,0.054603738175878,0.008750623029313,0,0,0,1.0148591953753,0.15297881700336,0.023644392736183,0.024596261824122,0.072836916384427,0.021549376970687,12.438988217622,7.98085,0,0.00045062302931302,0.1313798978165,0,173.20564379476,0.098555607263817,0.036203738175878
-15,-15.5,0.51241483929358,512414.83929358,7942430.0090504,0,0,0,0.0063616926132303,0.0005,0.0001,0.55829786593438,0.055843820369532,0.0089203555119002,0,0,0,1.0549519824129,0.15738240384394,0.024064150085626,0.025591545412659,0.073321374633175,0.021371750743503,13.873085090825,7.9902,0,0.00066685441874081,0.18878182088886,0,173.10099904481,0.10313199353359,0.038276548722156
-14,-14.5,0.05576607361287,55766.07361287,808608.06738662,0,0,0,0.0066,0.0005,0.0001,0.5858,0.0586,0.0094,0,0,0,1.1126,0.16,0.0248,0.0265,0.0727,0.0204,17.089771891096,7.8704,0,0.0011,0.3206,0,173.7521,0.091,0.0327
-12,-12.5,0.079677557446235,79677.557446235,995969.46807793,0,0,0,0.0130808557706,0.0010824757792829,0.00024108897466759,0.77836618532499,0.077214780061786,0.012423883680672,0.15333732245087,0.030082350742735,0.0046123763707145,1.0773169255124,0.16421901273806,0.02437058429339,0.027043850233293,0.066158484147176,0.017272358649074,31.937740179722,8.0763833333333,0,0.0068849307574931,1.2363500237405,1.3222713171981,152.12293900341,0.076325757692924,0.025685253617511
-11.5,-12,0.16913965914983,169139.65914983,2029675.9097979,0,0,0,0.022704359854126,0.0018986830351758,0.00045658614176009,0.80122588452463,0.079540054933904,0.012785545044982,0.16952450700651,0.032962484486265,0.0051020582557841,1.1248320754874,0.16489515877207,0.024916724173785,0.02849899076375,0.06746823406931,0.01732301065888,33.34065914789,7.93065,0,0.013347300344361,1.3222799539698,1.6446014228939,153.50518069099,0.076468875467218,0.025628198791128
-11,-11.5,0.035636799452591,35636.799452591,409823.1937048,0,0,0,0.052942866512949,0.0044180038344926,0.00099043669456577,0.83835683558626,0.083101435076708,0.013368359276673,0.18214503448288,0.034615527803475,0.0055013614440295,1.1640981974169,0.17128477374817,0.025880354667209,0.030231684669243,0.068821190749871,0.01692273616695,34.665615353187,7.6928666666667,0,0.030505631357304,1.4678740933396,2.0272596406101,151.5844952942,0.077359531863439,0.026195256918855
-9.5,-10,0.043312113978635,43312.113978635,433121.13978635,0.0367,0.0026,0.0004,0.0101,0.0008,0.0002,0.9899,0.0975,0.0158,0.4784,0.0783,0.0143,1.2355,0.1768,0.0267,0.0311,0.0696,0.0167,49.190581309787,7.7691,0.0418,0.0083,2.5962,5.5932,153.9994,0.0727,0.0234
-9,-9.5,0.055889013328783,55889.013328783,530945.62662344,0.067072410258058,0.0046757948719069,0.00068225641027241,0.13865887181826,0.011453025642962,0.0026031794876275,1.1963093333367,0.11764512820545,0.01912902564109,0.5243582564084,0.081759692307548,0.015735487179455,1.227254769247,0.17930451282366,0.027325743590352,0.030680615384903,0.069266051282803,0.016088717948638,60.458349842497,7.8941,0.083611076925141,0.13747179489499,3.8066506666602,7.5861396922982,146.36460574517,0.073227487178831,0.022867794871283
-8.5,-9,0.15291031404428,152910.31404428,1376192.8263985,0.077097254830486,0.0053833129520986,0.00077648904612851,0.046688370474089,0.0038629451385547,0.00088003305484503,1.3850096659219,0.13611493537843,0.022061794736543,0.57038119585593,0.084114613877483,0.017123578235306,1.2067103196184,0.17301480525599,0.02592085830965,0.030583441403064,0.067782019136592,0.01622980546576,67.949265807739,7.8755833333333,0.1001279947995,0.050654249710418,4.8714188826027,9.2565736354099,141.55470116271,0.07065110361268,0.022035883652315
-8,-8.5,0.028715223475156,28715.223475156,244079.39953883,0.10159321865,0.0071049085820707,0.0010041192935867,0.015889460363336,0.0012960794222604,0.0003,1.939928626027,0.18906369292675,0.030940675204911,0.59642305395111,0.083127440003232,0.017946670967786,1.1091564449333,0.16686807096614,0.024022915474428,0.028217672955407,0.063521115298325,0.015438595609093,81.383399856013,8.0902833333333,0.17261755705473,0.019479626029969,7.6560644079189,12.219467152665,126.72993320318,0.066755027734896,0.020537101128302
-7.5,-8,0.009164186071561,9164.186071561,73313.488572488,0.2072,0.0145,0.0021,0.2074,0.0172,0.0039,2.0869,0.2036,0.0332,0.6689,0.1342,0.0188,1.2034,0.178,0.0262,0.0314,0.0682,0.0154,87.173473142016,7.7273,0.2572,0.2647,8.4763,14.1143,131.2468,0.0702,0.0206
-7,-7.5,0.069185564103635,69185.564103635,518891.73077726,0.18276765904245,0.012795392769537,0.0018204432771479,0.019771956842527,0.0016145637669468,0.0004,3.0119495649124,0.29180204778069,0.048067478680992,0.93137584365263,0.1869035361184,0.025945917824874,1.2371169706088,0.17624307425883,0.026127470220101,0.03146226016512,0.067442128594819,0.016015996856235,99.7044929989,7.91765,0.25876358062792,0.027067268633986,12.637838967423,18.102344164843,129.5713699863,0.069414581330071,0.022018484591053
-6.5,-7,0.10431101908182,104311.01908182,730177.13357274,0.24360474930448,0.017055811082822,0.0024240364459152,0.14569652196741,0.012077878830208,0.0027638931050951,3.8182638287133,0.36214922711189,0.060927006099832,1.2598031014194,0.25256984231595,0.034681556208087,1.2382182159383,0.17641829867383,0.025842553940462,0.032627766221527,0.066412661304703,0.01552907339847,112.88924080725,7.87398,0.32044230582259,0.21021247186841,16.674392241153,21.141954791464,121.01014455355,0.068047483434364,0.020858772977417
-6,-6.5,0.46948485685406,469484.85685406,3051651.5695514,0.43396323986409,0.030380016136089,0.0043116638417568,0.13779425769385,0.011426468271224,0.0026027148758726,4.6041053801923,0.44297554701884,0.073416110934909,1.4507691726692,0.2903698515608,0.04032689302996,1.3128093646466,0.18368057507387,0.0280089475628,0.033857434991706,0.06806358657355,0.015636108790092,122.57409085641,7.8615571428571,0.49141318714206,0.20675991160566,20.068115721391,22.293914818111,122.05564346203,0.068211046636017,0.021411661535721
-5.5,-6,0.86927876845664,869278.76845664,5215672.6107399,0.34123188690882,0.023871560564186,0.0034006534707598,0.12121228314021,0.010053160519899,0.0022796067527146,4.9266100063892,0.47906053389587,0.078579483279296,1.68609102112,0.33761871440985,0.048287134145879,1.4501913998291,0.19668448105207,0.031750893600303,0.036009991515444,0.070318866832905,0.015248106853465,132.71284800817,7.643021875,0.382589365812,0.19010971409697,21.65972125202,24.757564052108,123.66413417505,0.067770695785935,0.02146978786623
-5,-5.5,2.2779204771906,2277920.4771906,12528562.624548,0.28185648812301,0.019725506467443,0.0028101946698106,0.059791810856912,0.0049657488027941,0.001137018304421,4.9662329238291,0.48458221136753,0.079148633740145,1.9935181530745,0.39858680751516,0.055245561949819,1.6447259834945,0.21655403068392,0.036301885435658,0.038430324424938,0.074229942492756,0.014383076564842,140.30169700593,7.2018791666667,0.3167077029063,0.09720476809653,22.310269041727,27.342671093309,129.77213904292,0.067528257123152,0.021420598060815
-4.5,-5,1.6694095127227,1669409.5127227,8347047.5636136,0.310750546737,0.021748021327328,0.0030928418204108,0.11888319040389,0.0098581291851237,0.0022511722459644,5.4662828899231,0.53263575546675,0.087172253060228,2.2396180488942,0.44964560594647,0.062879573387247,1.6510907111005,0.21807488855184,0.03556264402198,0.039458415071171,0.073804402651793,0.014114033398009,158.10180919875,7.2338603174603,0.35814849030796,0.20148483588003,25.411365444099,30.597293763525,120.29906434008,0.06657779855447,0.020125888684235
-4,-4.5,0.70396888573375,703968.88573375,3167859.9858019,0.3542750497396,0.024796620632947,0.0035284271520158,0.2797418695551,0.023179377690436,0.0052953501517257,6.1936242857221,0.59891547245174,0.098700048717204,2.6195515734892,0.52719393418569,0.074027156898627,1.6657094387212,0.22406788004503,0.034177670660525,0.041057313835422,0.073387732214104,0.013756994018905,184.49276871834,7.2831675,0.41370808063056,0.49328633829833,29.987973855117,35.383995733044,105.62855742518,0.06596513767231,0.018285630303154
-3.5,-4,0.60992807531026,609928.07531026,2439712.301241,0.45080286644827,0.031541778528011,0.0044903573136509,0.90242092904559,0.074689352574938,0.017071214047273,6.7852240457402,0.64872752667212,0.10809473254112,2.9409058208485,0.59106735083616,0.084106498468194,1.6401382946329,0.22673229401385,0.032801442382687,0.042239937944475,0.072933434585404,0.013537997548402,212.83213656524,7.2508146341463,0.54053798997472,1.6458575944075,34.19419978702,39.972739349183,94.235357125286,0.06610382510778,0.017113173935897
-3,-3.5,0.63824083825393,638240.83825393,2233842.9338887,0.87467163605907,0.061177568066461,0.0086983594696712,1.6623502769552,0.13143877665301,0.028876273720374,6.2147280416576,0.58264593455716,0.098800778159762,3.14322802241,0.62862471322599,0.088880671212299,1.6910982069787,0.23789471208841,0.032363379540768,0.043476286553037,0.073276030249791,0.013260812165964,241.41863977509,7.3221843137255,0.94697085707805,2.7796656991803,32.611738974862,44.255053667912,81.04336784085,0.065711580070543,0.016011677657432
-2.5,-3,0.63647643910347,636476.43910347,1909429.3173104,11.749429642982,0.82063816035391,0.11660165140553,3.3095138851066,0.26529403511379,0.059211248730136,4.7243616262762,0.41056089463964,0.075162050950798,2.9445750410134,0.59021412037309,0.084245796956714,1.6540818711246,0.23497230610174,0.031599747067718,0.044657416871766,0.072150009043494,0.013081738842578,276.6003917683,7.2524639344262,9.4911470850391,5.8866709386626,26.826703344238,39.540577538297,69.154141501649,0.065645865484931,0.014877055911774
-2,-2.5,0.55554328892751,555543.28892751,1388858.2223188,67.114626166727,4.6807273622313,0.66526504226837,4.8584121125532,0.38240686099716,0.084338495105719,3.9786998283981,0.28241593853919,0.063408291622488,1.2738756550096,0.25497226259049,0.036509929372131,1.6771750864891,0.2415022289957,0.031906750448049,0.046530827500712,0.072823933195523,0.012845988552219,323.72016673312,7.2693163934426,52.592763030042,8.502066606215,21.974130852496,15.001531465741,56.264112076239,0.066929949372085,0.013998711697824
