"upper","lower","_COL3","Sum_area_m2_","Sum_volume_m3_","_COL6","_COL7","_COL8","_COL9","_COL10","_COL11","_COL12","_COL13","_COL14","_COL15","_COL16","_COL17","_COL18","_COL19","_COL20","_COL21","_COL22","_COL23","_COL24","Avg_SD_","_COL26","_COL27","_COL28","_COL29","_COL30","_COL31","_COL32"
-12,-12.5,0.056904655893747,56904.655893747,711308.19867184,0,0,0,0.0066029800216115,0.0006,0.0001,0.61816092116702,0.061717880129669,0.0099029800216115,0,0.0001,0,1.2681228579901,0.18979403995678,0.027682119870331,0.030197019978389,0.066791059935166,0.017102980021611,20.600582325989,6.95375,0,0.0014029800216115,0.43660592656989,0,222.22489327592,0.077615982710813,0.030949373105937
-11.5,-12,0.081584575283759,81584.575283759,979014.90340511,0,0,0,0.0067742047303891,0.0006,0.0001,0.66978739226544,0.06694236019688,0.010688045646232,0.00080290192572688,0.0002428172638976,6.8612533508521e-005,1.2662508481212,0.18791908647066,0.027686404487802,0.030123384151174,0.066515380835857,0.017077385808833,22.712462262051,6.9949,0,0.0017912267246758,0.5800541581314,0.0010829442566415,220.58551969833,0.075027883653985,0.029669320892754
-11,-11.5,0.094395905429265,94395.905429265,1085552.9124365,0,0,0,0.0068074575182805,0.0006,0.0001,0.64293628574792,0.064230113560737,0.010297030972415,0.034641137685456,0.0069905479502481,0.001092245657971,1.2636924301947,0.19204563714199,0.027458526243709,0.03025735072379,0.067423417720549,0.017351323931793,23.459155566863,6.8480666666667,0,0.001814915036561,0.6000224410457,0.11259968645893,217.89677277547,0.080249672553414,0.032872621478618
-10.5,-11,0.047011053879925,47011.053879925,517121.59267918,0,0,0,0.0071127685765864,0.0006,0.0001,0.71156449188914,0.07094481675641,0.011366868237734,0.10513151255358,0.021036142529515,0.0031569635960776,1.2899983896103,0.19059991801176,0.02808524054453,0.030826195179579,0.066599879425966,0.016334142155754,27.00497283268,6.93385,0,0.0024799555509874,0.83908045222488,0.72209595600196,221.61744849688,0.073889766470073,0.027669821469583
-10,-10.5,0.11551768122069,115517.68122069,1212935.6528172,0.00010736923258942,0,0,0.0076350940286839,0.0006,0.0001,0.83635434282718,0.082739890668377,0.013389721151678,0.27793307835967,0.049104502198121,0.0083692899173949,1.2962969266153,0.19019192923401,0.028122209051808,0.030696597085006,0.0656299725948,0.015428856586939,33.321090138221,6.88728,0.00010736923258942,0.0037436207348731,1.3347750944834,2.3990233307341,212.78728352983,0.072255146503545,0.026740570382277
-9.5,-10,0.29050650632887,290506.50632887,2905065.0632887,0.0017926489490462,0.00012182604520447,2.1750508980409e-005,0.0080716765185264,0.00065803249155569,0.00015803249155569,0.89151064860914,0.086957578114783,0.014247852485447,0.34515644763921,0.057473533051865,0.010395219559786,1.3136214933518,0.19250612842103,0.028413554466774,0.031213320143374,0.066042911757784,0.01500198058947,37.824784312075,6.8073857142857,0.0019641461915222,0.0046873502746412,1.6915137052213,3.4482398399629,213.67227539679,0.071241932374945,0.025752671051013
-9,-9.5,0.19365109353458,193651.09353458,1839685.3885785,0.001679021528988,0.00011369088697742,8.5832436960656e-006,0.0082141581751343,0.00067680003672799,0.00016821679303192,0.89748695173165,0.087585304073539,0.014330549095394,0.33530291953246,0.056522818660206,0.010089751986642,1.3283524492299,0.19551006435505,0.028651827226279,0.03172894027373,0.066879085054781,0.014969841616326,39.621939379738,6.68174,0.0018635486678583,0.0050162751265201,1.8168744163735,3.7937726838181,216.52704908974,0.071245738311887,0.025581317966927
-8.5,-9,0.33101031386849,331010.31386849,2979092.8248164,0.0051096664811582,0.00035592783829718,5.3517247388333e-005,0.53211485033508,0.026870083172101,0.0027948300651563,1.0849818481589,0.10396225649786,0.017314175832472,0.40396988708811,0.062671269126221,0.012129139385491,1.324438963158,0.19380100681401,0.028403213822701,0.031366551840545,0.066205189296713,0.014595965045711,49.025295225005,6.8172388888889,0.005888560425725,0.0060422175542987,2.7725278982805,5.6438937511171,206.9976746763,0.068627825824494,0.024496361410959
-8,-8.5,0.36322006696118,363220.06696118,3087370.56917,0.0063428855586165,0.00044476461037808,6.3989200237799e-005,0.22420117270892,0.011502689675922,0.0012586729409402,1.2187710790853,0.11647991138373,0.019450092851241,0.4541581562952,0.082652121661363,0.013643584220566,1.3290894855023,0.19546019337962,0.028434486116468,0.031583773481633,0.066546794611175,0.014486171711127,56.055076875073,6.8286461538462,0.0075357522302913,0.00821305371511,3.5764332808478,7.378977202164,204.31444053762,0.068487628901472,0.024382173764309
-7.5,-8,1.3098273838906,1309827.3838906,10478619.071125,0.0071059263141155,0.00049285845816607,7.9014540184746e-005,0.17954027583988,0.0094396070870721,0.0011006254540637,1.2639023967153,0.1225892937425,0.020159379745216,0.58188914205031,0.11677582243934,0.017381456743766,1.3648440645498,0.20416676363681,0.030044934059019,0.033733194271963,0.068570251070998,0.014589736892287,59.828199540981,6.5840708333333,0.0084894270844884,0.014019850509032,3.9387509819183,8.7481678225964,211.39609602104,0.069369188377917,0.024586390746481
