"upper","lower","_COL3","Sum_area_m2_","Sum_volume_m3_","_COL6","_COL7","_COL8","_COL9","_COL10","_COL11","_COL12","_COL13","_COL14","_COL15","_COL16","_COL17","_COL18","_COL19","_COL20","_COL21","_COL22","_COL23","_COL24","Avg_SD_","_COL26","_COL27","_COL28","_COL29","_COL30","_COL31","_COL32"
-19,-19.5,0.14216375499802,142163.75499802,2772193.2224613,0,0,0,0.0060480434726206,0.0005,0.0001,0.50504456462516,0.050632391253585,0.0080960869452412,0,0,0,0.74405195393286,0.11624739086441,0.019576521671447,0.015828478198827,0.054167086659844,0.023620586828488,6.3859692652709,9.4256,0,4.8043472620609e-005,0.0092723902157775,0,164.71424846471,0.13898412938005,0.062065869322686
-18.5,-19,0.14620877096477,146208.77096477,2777966.6483306,0,0,0,0.0061,0.0005,0.0001,0.51505414329499,0.051568558481363,0.0082460698101703,0,0,0,0.76443775627821,0.11918667728141,0.020106767911874,0.016460698101703,0.055947162277956,0.024461790569489,9.5774042952904,9.4313,0,0.00014606981017035,0.03595806001383,0,163.56357466743,0.14563647764724,0.063336903857565
-18,-18.5,0.21665855841899,216658.55841899,4008183.3307514,0,0,0,0.006129125695292,0.0005,0.0001,0.52274933020267,0.052345824330088,0.008358251390584,0,0,0,0.78218542096558,0.12294682554323,0.020730947358484,0.01695484396899,0.055090987736631,0.024059098073005,10.46951397539,9.417275,0,0.00022912569529199,0.066006397329406,0,162.50561967612,0.12450340978901,0.055564760814865
-17.5,-18,0.31379837646465,313798.37646465,5648370.7763637,0,0,0,0.0062365002593779,0.0005,0.0001,0.53889906353324,0.053972468639256,0.0086171017413102,0,0,0,0.80063629826213,0.12601196329188,0.02116319199102,0.017490256234723,0.052384187898022,0.022830398620017,12.124354186036,9.38782,0,0.00039807522562557,0.13572881544562,0,161.54018462509,0.12631185573034,0.057721497275321
-17,-17.5,0.31375959982323,313759.59982323,5490792.9969065,0,0,0,0.0063385786531216,0.0005,0.0001,0.55314248379851,0.055350886807464,0.0088575129012723,0,0,0,0.80798939567803,0.12739980629611,0.02131426632334,0.017733825227983,0.051756110661256,0.022512905433173,13.330205810194,9.3822333333333,0,0.00051893424815073,0.19678974511055,0,160.354424094,0.11107982945476,0.051979693334387
-16.5,-17,0.26205098836274,262050.98836274,4454866.8021666,0,0,0,0.0064254115601936,0.0005,0.0001,0.58232514174645,0.058228399110387,0.0093505390665803,0,0,0,0.86011475021978,0.14059150959873,0.022837091119606,0.020108038465026,0.051470527682311,0.022088248297423,14.940986334273,9.27998,0,0.00074984843994161,0.29646469509936,0,159.16707513274,0.11242196205792,0.054239188434059
-16,-16.5,0.53432463078777,534324.63078777,8816356.4079982,0,0,0,0.0065673181378072,0.00052736854464131,0.0001,0.61190092148629,0.061158207261633,0.0097915317519644,0,0,0,0.83765973515375,0.13194026182354,0.021897635925104,0.018683138273286,0.048815083756816,0.020831268397273,16.986572903886,9.3243111111111,0,0.0010332837165956,0.41733156954676,0,157.15361947781,0.1012390019523,0.04931171529619
-15.5,-16,0.70639833675397,706398.33675397,11302373.388063,0,0,0,0.0066732788485334,0.00056747479079802,0.0001,0.63248944328338,0.063217797515561,0.010106198159178,0,0,0,0.9096170862838,0.14220826002319,0.023205487372404,0.020920124421441,0.050189496275109,0.020894116749854,18.128310528659,9.0588727272727,0,0.001250455643652,0.48052496224418,0,155.95925600076,0.10206151998747,0.052024262860895
-15,-15.5,1.6482798006137,1648279.8006137,25548336.909513,0,0,0,0.006815626395077,0.00058410158064528,0.0001,0.66122566513297,0.066001419930855,0.010556271613823,0,3.0705313282962e-005,0,0.92469266074454,0.14135511799509,0.023068061812428,0.020910861590318,0.048722915687852,0.019901749410626,20.088857017129,9.0326925925926,0,0.0015834789903859,0.60881589424754,0,153.69955488006,0.091793560738943,0.048036488851558
-14.5,-15,1.1916087673915,1191608.7673915,17874131.510873,0,0,0,0.013303675243665,0.0011163074889262,0.00022219696240841,0.70018991001669,0.069779419060209,0.011176325343148,0.0051998467949315,0.0010668650709582,0.00015370763747211,0.91039378567656,0.13908595986937,0.022751927575276,0.020389605405909,0.047137844458719,0.019034110177454,22.384759934049,9.0329227272727,0,0.0032888355815154,0.78265942877248,0.0062698328623772,152.36046604216,0.084447848566453,0.044609476604895
-14,-14.5,1.5790724766503,1579072.4766503,22896550.91143,0,0,0,0.010435576276366,0.00085838554463968,0.00016080101820216,0.74971546617982,0.074754554727365,0.011983019636464,0.046550979512773,0.009240194637529,0.0014117571818818,0.91433185079765,0.13814316060828,0.022631282928859,0.020412196846925,0.046318498462791,0.018432796524183,25.395375435159,8.9986733333333,0,0.0033128611627205,1.0226790987959,0.18338762831776,148.91868794262,0.08286917328716,0.044108698154603
